feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
9156751,460625201,26716400,3,app experience,negative,2024-06-09
2876943,5442705208,38420886,3,product quality,negative,2024-01-04
1697983,643302284,24153726,3,delivery,positive,2023-04-11
992859,6141016209,20469626,3,delivery,negative,2024-01-29
5140466,4058658914,96001315,2,product quality,neutral,2024-01-25
9754312,4731454539,62419778,2,product quality,neutral,2024-07-26
5118736,148408710,60565603,3,product quality,negative,2024-06-02
5960061,3263142674,12455156,3,,negative,2024-10-12
8605594,9591201821,38478423,2,delivery,negative,2023-05-10
9453874,2227944524,93938425,3,delivery,negative,2024-10-30
6231474,2307375554,95768401,5,customer service,negative,2024-09-30
3899333,8521887524,5961261,4,delivery,negative,2024-07-25
6146219,3298709387,22321208,1,customer service,positive,2023-11-23
975325,8608686211,29689766,1,product quality,negative,2023-11-04
5686022,5125482761,89531595,1,product quality,negative,2023-09-08
1388194,7388146343,78806824,2,,negative,2024-07-12
2357618,7064723322,19259955,2,product quality,negative,2024-07-24
1424791,1766291529,74682740,5,app experience,negative,2023-02-23
7402766,8183491568,85074810,1,customer service,neutral,2023-08-28
6352978,6419111681,19216141,5,app experience,negative,2023-03-17
2192142,9193945481,28277304,5,app experience,positive,2023-08-18
4088403,3937750618,46504355,3,,positive,2024-03-22
9713941,2056682923,18940384,1,delivery,negative,2024-03-22
5434712,7229998672,41194825,5,customer service,negative,2024-04-08
1990660,7028582657,36578947,1,product quality,negative,2023-08-04
2215592,1732091066,93018527,2,delivery,negative,2023-06-11
480048,9389363975,35302195,4,delivery,positive,2024-09-11
9280509,9477050930,1449273,4,delivery,negative,2023-08-23
2675938,6808771388,88739922,2,delivery,negative,2024-11-12
8667318,7616458551,86294036,3,app experience,neutral,2024-07-28
394093,2784959025,59207798,1,customer service,positive,2024-12-10
3288975,2716611235,85626346,1,delivery,positive,2024-04-04
5988040,3797871396,5712468,3,delivery,positive,2024-04-20
8020606,5895445193,39093069,2,customer service,neutral,2024-05-09
8669148,5281640953,65396354,3,customer service,neutral,2024-10-11
5618564,9006387145,61226563,3,delivery,negative,2023-02-12
1884910,2015702046,46828932,5,customer service,negative,2023-09-27
5079562,9260334793,15487049,2,delivery,neutral,2023-07-23
4717275,5912752928,29562254,2,app experience,negative,2023-03-25
2365660,7691723645,93675757,3,app experience,positive,2023-12-13
2283634,9166904790,57674875,3,delivery,negative,2024-02-19
5961183,1668797251,27698051,4,customer service,neutral,2024-04-03
1817774,3350348511,2442235,4,app experience,positive,2023-11-24
9781710,2475154947,13760839,3,delivery,negative,2023-07-08
6386579,1348544692,72489544,1,app experience,neutral,2024-04-21
1013486,6770208707,8241122,1,customer service,neutral,2024-09-06
3947813,9500356395,99729547,3,delivery,neutral,2023-11-16
3620953,6280233997,1507408,4,delivery,neutral,2024-04-14
5348,935645101,63368244,2,customer service,positive,2024-07-18
533771,3492077995,97466783,4,delivery,negative,2024-09-18
1524390,6971044672,68985290,5,customer service,positive,2024-10-30
9826488,9417710958,75892474,1,product quality,negative,2023-04-25
5771681,114851727,46875863,1,customer service,negative,2024-11-26
1561160,7521503340,65660660,4,delivery,positive,2023-12-24
3528912,7709878408,90745023,1,product quality,negative,2024-09-03
3762488,7941755463,19705695,2,delivery,negative,2024-12-16
1347524,4540271027,23126356,2,delivery,negative,2023-09-15
714006,8022168472,70230254,1,app experience,negative,2023-08-31
4035590,3808358945,78014505,1,app experience,negative,2024-01-29
8509121,5112444865,45868300,5,app experience,neutral,2023-06-26
2629195,9965551056,33658749,3,product quality,neutral,2024-02-13
4989853,7695708103,51119088,2,delivery,neutral,2023-06-09
8098875,7022728237,21677923,1,delivery,negative,2024-02-24
8667711,2062715135,13197985,3,delivery,neutral,2024-02-22
3285644,3287815959,73061709,5,app experience,negative,2023-12-01
5097936,9015471552,23081177,2,product quality,negative,2024-07-25
2339018,1595123446,30188374,3,customer service,neutral,2023-07-31
6416336,4888577440,35237846,4,customer service,negative,2023-04-17
3789341,9039053330,82425179,2,product quality,negative,2023-07-11
8064104,3091360904,59252433,4,customer service,neutral,2023-05-04
1252726,6821938492,90346920,5,delivery,positive,2025-02-05
7032053,4553785640,94486311,3,product quality,neutral,2024-03-14
4351782,4005611015,5763963,3,delivery,positive,2023-09-11
2613579,8480910658,73799927,1,product quality,negative,2024-11-08
1438649,1922667245,66252737,4,delivery,negative,2024-08-26
7888565,379758677,54139038,5,customer service,neutral,2024-09-19
8993487,4903380842,71229024,2,delivery,negative,2023-10-15
7394180,9244122658,1588560,4,app experience,negative,2023-01-26
6412617,5054410467,49147776,1,product quality,negative,2024-01-25
6198175,9877212995,30065862,3,app experience,positive,2023-05-20
9766355,8375236356,22974816,1,app experience,positive,2024-10-25
5492087,2652063230,24144240,3,customer service,positive,2024-01-08
7607345,7258243894,72797175,3,customer service,positive,2023-10-30
3115449,5980648426,23982977,4,delivery,negative,2024-06-02
2811451,365104159,19581959,2,delivery,neutral,2023-04-29
8731726,7038005775,49617531,1,app experience,negative,2024-01-03
5710913,1456792223,80875034,3,product quality,negative,2023-10-02
3219052,6673964264,34526442,5,customer service,positive,2023-07-19
974795,5780280518,74230420,5,delivery,negative,2023-04-18
7565756,6220137166,16485871,5,app experience,negative,2024-05-02
3219006,2615887425,18465047,2,product quality,neutral,2024-11-28
3005557,5610987488,85626346,2,product quality,negative,2024-04-27
4150095,6038240765,48002829,1,product quality,negative,2024-03-17
1503251,5004974422,83660688,4,app experience,negative,2023-06-27
7376219,2349863203,20310720,5,app experience,negative,2024-08-06
2313608,9487956261,62600289,2,product quality,negative,2024-07-28
8268690,7169945062,32830199,2,product quality,negative,2023-06-11
2128705,5393866026,13164195,1,delivery,positive,2023-05-29
445517,7266772806,79942821,5,delivery,neutral,2023-06-21
4055107,2411227007,46875863,3,delivery,negative,2024-06-08
6100772,960728650,34526570,1,product quality,neutral,2024-04-15
5510018,2326500581,24308515,5,app experience,negative,2023-07-25
5001104,9489310879,42989999,2,delivery,negative,2023-12-22
2940619,2341242955,8228843,2,delivery,negative,2024-01-13
9559017,1023485121,63310076,3,product quality,neutral,2024-01-14
7129375,9742218709,83412446,5,customer service,positive,2023-02-05
7580961,9039933820,69219122,2,app experience,negative,2023-05-12
1278370,1391881327,50557979,4,customer service,positive,2023-04-20
4795324,3360648053,2584499,2,delivery,negative,2024-08-26
4483833,9758418980,69219122,3,customer service,positive,2024-10-09
4057033,9859459525,67952740,1,app experience,positive,2024-07-18
8698468,6924226309,62526567,5,delivery,positive,2024-09-30
1143416,7672052920,20238921,4,delivery,neutral,2025-01-17
1026588,4597359399,57967753,2,delivery,negative,2024-02-20
3490538,665402174,51557673,5,delivery,positive,2024-10-08
8338891,3986082657,49152878,1,app experience,positive,2023-07-08
3000338,4275746826,44410149,1,customer service,negative,2024-06-04
5292502,525864604,33651554,1,app experience,negative,2023-02-10
1665925,4473658819,376144,1,app experience,negative,2024-10-27
1231699,8824559505,88553721,1,product quality,negative,2024-03-15
6226960,1824646473,51670882,2,delivery,negative,2025-02-09
231413,776389097,10797688,2,app experience,positive,2024-01-15
4655561,4908634706,88223261,4,delivery,neutral,2024-05-30
1323031,3516204561,64562786,3,app experience,positive,2023-05-02
191717,9510792757,625395,1,customer service,negative,2023-03-17
2977955,3504903228,31776996,5,customer service,neutral,2025-01-11
4376640,3438202422,43860025,4,delivery,neutral,2024-05-01
6011954,3007616042,77869660,2,delivery,positive,2023-07-15
633398,4656199468,13581527,4,delivery,negative,2023-12-15
7594075,6994560237,96109948,3,customer service,neutral,2023-05-06
872521,8442552565,12851610,2,customer service,neutral,2025-01-15
3422410,414299117,41008070,2,app experience,neutral,2024-01-15
1241527,8146956033,44888581,4,customer service,neutral,2023-11-15
7857610,7919748594,75213636,3,delivery,positive,2024-11-19
4005586,7834171020,52915166,2,customer service,neutral,2024-07-07
2793107,3735968672,211163,1,app experience,negative,2024-07-20
8325609,3864051985,31776996,4,delivery,neutral,2024-09-28
4854840,8299074079,59930550,2,product quality,neutral,2024-02-06
9768670,891333736,96853930,1,product quality,neutral,2024-04-02
1808084,2874220576,99734256,5,customer service,neutral,2024-06-12
2521183,6375536946,94430842,2,product quality,neutral,2023-09-13
1796471,1966054573,31389750,1,app experience,positive,2024-04-02
9877604,1565942558,40858753,5,customer service,positive,2024-10-28
743982,4624281313,11493380,1,product quality,neutral,2024-07-07
4749424,6884010758,22210238,1,product quality,negative,2023-10-21
2540547,4351744653,9423628,2,delivery,negative,2025-01-01
6414140,8698000932,43519553,1,delivery,neutral,2024-07-22
2694037,3844380421,6344345,2,product quality,negative,2024-11-11
7498989,7105842598,99707100,2,delivery,negative,2024-06-24
8467925,8993722297,69088723,5,customer service,positive,2023-03-16
4821323,2929439019,63858550,5,delivery,negative,2023-06-08
6426351,1661854320,79169760,2,customer service,negative,2024-05-22
9119649,3082165628,49617892,3,delivery,negative,2024-11-22
3678115,1745045814,88532418,2,product quality,neutral,2024-12-31
3628101,813387880,92455970,1,product quality,negative,2024-03-14
1478542,8189879400,66427343,4,delivery,negative,2023-11-01
7724959,8465045467,13604883,2,product quality,negative,2023-11-07
4273988,9232350528,4055790,1,product quality,negative,2025-01-10
1138993,1728666371,23126356,3,app experience,positive,2024-08-16
4577854,6131815766,65514005,5,delivery,positive,2024-12-05
1563690,6438773635,67302239,1,product quality,negative,2024-07-18
3085567,6912676966,29324437,5,delivery,neutral,2024-08-23
9790734,2840314717,26432512,3,delivery,negative,2024-03-21
268937,9508359721,3002538,2,delivery,neutral,2024-10-11
4167530,2244679313,4458329,4,delivery,negative,2024-11-12
3948338,9407544177,66310963,3,delivery,negative,2024-06-19
540592,2528398796,87889031,1,customer service,neutral,2023-12-08
6686488,9464988762,13567338,5,,positive,2024-04-29
5820841,6373867899,66655397,4,customer service,neutral,2023-12-20
382913,4028185110,4789829,4,app experience,positive,2024-11-16
6988923,9717018638,73679086,5,customer service,negative,2023-07-03
2677176,4898477588,66766629,2,,positive,2024-11-28
8224785,4723165081,29562254,3,delivery,neutral,2024-12-01
663206,2845954128,31324823,5,app experience,neutral,2024-09-04
7508992,23158044,31681710,1,customer service,neutral,2024-08-06
7693398,1486548042,13465850,3,delivery,negative,2024-03-29
833352,708351411,69762479,2,product quality,neutral,2023-07-06
5012056,5512110908,40192266,1,delivery,negative,2023-04-26
199155,2295441899,58644651,5,app experience,positive,2024-10-12
3855515,4867173151,35885052,3,product quality,negative,2024-05-17
6280160,4635037652,69925688,1,customer service,neutral,2023-10-05
5005454,2209259378,86995126,1,product quality,negative,2024-04-17
7777342,4079286483,22227829,2,product quality,negative,2025-01-03
8958720,9506078962,27336589,1,delivery,neutral,2023-12-21
3276632,6894691072,83577942,2,app experience,negative,2023-12-02
6397248,4481256065,66499992,3,customer service,neutral,2024-12-25
6397824,5050919809,46885873,2,product quality,neutral,2023-06-25
234514,1328085383,67538982,4,delivery,negative,2023-11-10
5723311,5382246981,87266309,1,customer service,negative,2023-08-10
1869090,5647827263,96171594,1,delivery,negative,2024-10-12
9966788,9244268951,64316806,2,product quality,negative,2024-11-28
8905833,6217777735,12059049,5,customer service,neutral,2023-10-30
1411292,3682639473,99301505,5,customer service,positive,2024-05-25
2074108,3859331666,23676689,2,product quality,neutral,2023-12-23
6640879,7971689217,64932019,1,app experience,positive,2024-02-02
2975338,6822492679,98540377,2,product quality,neutral,2023-06-15
3776189,7211194993,16561710,5,app experience,neutral,2023-10-23
2800790,461485679,4594944,,,,
7514619,3209732414,87335844,1,app experience,positive,2023-07-03
8647784,6537694730,75490147,3,customer service,negative,2024-03-26
8682044,7653097776,63184222,1,product quality,neutral,2025-01-06
6006567,4928556641,97475543,5,delivery,negative,2023-06-12
2218002,5905518100,86995126,5,delivery,positive,2023-10-11
375376,8337948336,25706121,3,delivery,neutral,2023-09-01
5584189,8814435884,69908484,2,app experience,neutral,2023-03-20
4523234,6645415772,64906311,2,delivery,positive,2024-04-11
20698,5274039950,87059497,3,app experience,neutral,2023-08-15
698204,7404052550,45166203,1,product quality,negative,2023-01-29
2576444,8179058864,76970363,1,product quality,negative,2025-02-07
7142181,5195997912,29562072,5,customer service,neutral,2024-06-26
5311710,3320194259,68219091,1,delivery,positive,2023-10-03
2841360,8185684967,46686696,1,delivery,neutral,2024-01-28
831600,2324568019,59677346,2,customer service,positive,2023-07-01
7346559,3522645150,22483684,2,product quality,neutral,2023-10-22
8973364,4510488834,90586443,3,app experience,neutral,2023-10-03
5334677,9433427403,46848302,1,product quality,negative,2024-11-30
9285230,8065436106,5763963,1,product quality,neutral,2024-04-13
5063458,846586265,10418604,1,delivery,negative,2023-06-16
1989482,4337013612,30823988,4,delivery,negative,2024-03-29
5965876,8916023990,3588443,3,app experience,negative,2023-12-20
3913389,6018805430,35358395,1,delivery,negative,2024-05-10
6582203,2676353168,25595836,3,customer service,negative,2023-07-29
7118563,1069724600,10945990,3,app experience,neutral,2024-10-24
1691834,5503476312,36774480,1,customer service,positive,2024-10-26
6646276,4439677910,91791128,4,customer service,neutral,2023-09-18
7399435,8045361592,16543242,5,customer service,neutral,2023-08-25
2515393,1873731593,20209237,5,customer service,positive,2023-01-14
1130375,1126011099,53557741,2,product quality,negative,2023-10-11
7355876,4100626744,15484407,2,delivery,neutral,2024-03-14
6190656,8616880376,16256136,1,product quality,negative,2023-09-02
4412931,1427911940,20634789,3,product quality,negative,2023-06-12
6675115,4416398885,10945990,3,app experience,negative,2023-12-04
2407418,2584579895,94713625,4,customer service,negative,2023-02-26
7066125,7770651576,87266309,4,customer service,negative,2024-08-17
2322170,3705985582,34897081,1,product quality,negative,2023-12-08
7991991,5160295213,22133362,2,product quality,negative,2024-05-07
9876858,4374285559,53399500,3,app experience,positive,2024-04-03
6182235,9096638812,70243933,4,delivery,negative,2023-07-01
2444490,2888179397,51341672,2,delivery,negative,2025-01-14
5272684,3387165389,376144,5,app experience,negative,2023-09-18
3470898,1925647539,13424885,1,delivery,neutral,2024-11-13
9948786,6160848562,59769142,2,delivery,positive,2023-09-09
1675986,2343495895,2584499,4,app experience,positive,2023-04-26
8195141,8812220964,66742602,1,product quality,negative,2024-01-08
6557105,8640364495,51670882,2,product quality,negative,2024-10-13
728842,4610687284,27698051,3,delivery,positive,2023-10-02
205642,189431942,58115779,1,product quality,negative,2023-09-17
8510700,1746826454,36462363,1,delivery,negative,2023-07-28
8318822,948345459,66629497,2,delivery,negative,2023-10-07
7787531,9959881029,35782051,3,,negative,2024-12-04
3208756,621213006,43377076,1,customer service,negative,2024-04-12
8332542,1772464528,66655397,2,customer service,negative,2023-07-22
213163,7732863862,89476734,4,customer service,positive,2023-07-26
8800771,3064828239,6186471,3,app experience,positive,2024-01-22
4984915,6363526452,53292177,1,delivery,negative,2023-11-06
4442482,6988011282,74212242,1,product quality,neutral,2024-09-04
6634230,8523250818,77673290,1,delivery,neutral,2023-11-08
2070800,5595210484,93507573,5,customer service,neutral,2024-07-23
4753532,1461081366,13604883,1,app experience,negative,2023-03-15
2916512,4922364507,79628054,4,delivery,negative,2024-06-16
3966870,6597871211,59815512,5,app experience,positive,2023-12-06
3793719,2719816862,85074810,3,product quality,negative,2023-07-13
5195829,9830788650,87160527,3,delivery,neutral,2024-04-21
3410299,140980199,27504517,3,,negative,2023-11-05
8221229,7595842583,90150193,2,product quality,negative,2023-12-27
4122440,2390228992,46699982,4,app experience,negative,2024-10-02
9291890,8178738469,95873651,2,product quality,negative,2024-12-17
6532844,9964671001,79591237,1,delivery,neutral,2024-02-08
9854565,1258689954,89886179,1,app experience,positive,2024-05-04
1918099,4647158015,13461704,4,customer service,negative,2023-08-27
3551265,2382974038,83610315,1,delivery,negative,2023-09-06
1279690,3663827875,28499191,1,app experience,positive,2024-07-27
9556216,6501113916,22210238,1,product quality,neutral,2023-12-04
5373570,3300719369,32830199,1,delivery,neutral,2023-02-15
2537624,3239722852,26935187,3,delivery,negative,2024-12-02
9887729,6694899030,36142455,2,delivery,negative,2024-10-12
8362169,992895707,18259715,1,delivery,neutral,2023-11-02
5411652,8432150432,9650263,2,app experience,negative,2024-08-04
1186736,6220520171,42366724,3,customer service,neutral,2023-06-13
2490613,735608722,3292927,1,product quality,negative,2024-09-19
5797232,7303161073,98444183,4,delivery,neutral,2023-07-27
7489765,9783380107,70976153,3,delivery,positive,2025-01-07
205948,3835886077,8384106,1,product quality,negative,2023-04-12
6177173,8140652447,11705793,1,product quality,negative,2024-06-07
7037520,6412390967,66023110,3,delivery,positive,2024-07-15
7693454,6688575911,48943848,2,delivery,positive,2024-04-04
5826968,3890111511,68965787,2,delivery,negative,2024-03-09
2538635,5145256852,57770044,4,customer service,negative,2024-04-02
7143670,7375057413,12799092,1,app experience,positive,2025-01-08
6712892,3047491006,61182897,2,product quality,neutral,2024-05-02
8344886,7715738110,81605722,2,app experience,positive,2024-08-10
7839999,6191554160,77869660,4,customer service,negative,2024-09-09
9792021,896919031,42366724,2,app experience,neutral,2023-09-11
4999738,1535818185,99772709,4,delivery,negative,2024-04-15
8241950,4428830794,701493,4,delivery,neutral,2025-01-11
3341226,3610035622,20956158,4,delivery,neutral,2024-12-08
1649092,8674445072,50080663,3,delivery,negative,2023-10-24
6661876,9623704312,38613295,3,delivery,negative,2023-09-13
3478248,7786002894,30373140,3,app experience,neutral,2024-04-12
2807274,3264409553,70976153,4,customer service,negative,2023-08-16
2009787,7736534043,22915611,3,delivery,neutral,2024-03-20
3375739,5936596117,67729191,4,delivery,neutral,2024-07-29
9271891,1980087245,38875754,1,customer service,positive,2023-02-17
1601958,8861557989,52913011,3,delivery,negative,2023-05-08
9515364,6702391437,13130974,3,delivery,neutral,2024-08-25
1873791,6385452188,38875754,3,customer service,neutral,2023-12-24
7323771,8813216380,85177880,1,delivery,neutral,2023-03-17
9221474,5563712992,4597433,1,app experience,positive,2024-07-31
7806868,966468552,70459847,4,delivery,neutral,2024-12-08
5037523,4368529506,76327561,3,delivery,negative,2024-01-21
7565757,3777009463,25829710,2,app experience,neutral,2023-08-14
6645152,3560912801,20163931,3,app experience,neutral,2024-12-26
9536517,1741224538,90621147,3,app experience,positive,2024-11-30
2346852,4579251445,1507408,3,app experience,positive,2023-11-10
6487583,3438127101,59141605,1,delivery,negative,2024-09-07
4318185,9741958794,13164195,1,product quality,negative,2023-04-13
6749864,882082341,75828735,2,delivery,negative,2024-06-07
7977109,3629321763,79369660,3,delivery,negative,2024-01-11
4035300,888938572,12695670,3,product quality,neutral,2023-09-07
3416664,5263181887,90150193,4,delivery,neutral,2024-02-29
4994356,7071557807,19375332,3,customer service,neutral,2023-04-01
7738248,6888804296,2442235,1,delivery,negative,2024-08-27
8235897,814182718,65134271,5,app experience,positive,2023-01-22
2665736,3513524740,1301661,1,product quality,neutral,2023-03-03
116275,1234169434,22112867,3,delivery,neutral,2024-03-18
828944,2577990012,71902700,2,delivery,neutral,2024-12-12
3719505,8446065263,79773912,2,product quality,negative,2024-12-04
6904125,4220970302,90621147,2,delivery,neutral,2024-10-12
2563916,5712516128,11503405,2,product quality,neutral,2024-09-20
5850548,807167715,26521850,3,app experience,neutral,2024-08-21
5284164,213972345,71252391,2,delivery,negative,2023-11-22
3590678,1013762407,51174875,3,app experience,positive,2024-09-08
1431116,5234194751,14207332,1,product quality,neutral,2023-07-11
4272503,1389077693,37947202,1,,positive,2024-12-17
4186992,1895143216,43295656,1,delivery,negative,2024-07-26
3386806,3667250123,7728406,2,customer service,negative,2023-10-09
7971835,6430529802,6459100,3,app experience,negative,2024-03-05
1968694,4856277700,67729191,3,customer service,positive,2024-11-07
3561233,1492403962,11389698,2,product quality,negative,2024-02-14
8534841,4348167632,93675757,2,delivery,neutral,2023-06-25
7460561,3682471195,90856813,3,delivery,neutral,2023-07-30
5385199,6888837939,67708491,1,product quality,negative,2023-08-17
9718178,2278004109,99301505,4,delivery,negative,2024-03-18
5010171,7471013149,46185579,3,app experience,negative,2023-10-03
2999329,755745232,3844290,4,delivery,negative,2023-05-15
6926602,2963187161,91448742,4,delivery,positive,2023-05-01
2002167,3980591844,96903782,1,product quality,negative,2023-06-29
711431,9960808976,78748184,2,customer service,negative,2024-10-26
1393032,8740552000,34095555,5,,positive,2024-11-14
7435143,9230099449,60319216,3,app experience,positive,2024-08-17
4136987,4277432248,91408854,4,delivery,negative,2024-08-15
6664050,3624765984,36400756,1,delivery,negative,2023-01-28
2953364,8533110341,10524732,2,delivery,positive,2023-12-31
5687390,5036664068,2667357,2,app experience,positive,2024-03-13
415485,9989636336,191616,3,product quality,negative,2024-01-18
575957,2843642858,46208150,1,product quality,negative,2023-07-04
51332,7510849424,82585664,3,customer service,positive,2023-01-17
2844579,8744806310,8395343,2,customer service,negative,2023-05-09
1882765,7605774154,6150721,1,app experience,positive,2024-07-05
206837,6904233594,65514005,2,app experience,neutral,2025-02-06
6139293,6371336060,8241122,2,app experience,negative,2023-12-14
8796279,8137624530,22210238,3,delivery,neutral,2024-02-03
5825320,9131474241,98246574,1,product quality,negative,2024-07-04
271310,7413772322,98709982,3,customer service,neutral,2024-07-26
8078398,9400852015,44149982,3,app experience,negative,2024-03-17
1650064,4867437863,13164195,3,app experience,positive,2023-05-22
9279964,4219458877,87222820,4,,negative,2023-04-06
7270078,35135941,28205701,3,delivery,negative,2024-09-18
5588336,4754258275,10019218,1,product quality,negative,2023-12-28
557592,9195687538,74548003,4,app experience,negative,2023-08-28
3031164,344554037,78847070,5,customer service,neutral,2024-03-05
3346471,7503255456,82948843,3,customer service,neutral,2024-07-23
1259964,5903638531,78209683,1,app experience,negative,2024-01-04
3838759,1670694517,92356639,3,app experience,negative,2024-10-30
8896134,2369121788,60062501,,,,
5172688,6012082951,88866835,1,delivery,neutral,2023-07-01
7708785,3675914158,89361574,2,app experience,negative,2024-06-10
3454505,1396605672,20956158,2,product quality,negative,2024-09-10
9886489,4260996213,77035814,1,app experience,positive,2024-09-09
7861041,4749534376,53100521,3,customer service,neutral,2024-11-12
4863033,6095091385,34839913,1,product quality,neutral,2024-07-22
5285441,1131338162,21201299,1,customer service,negative,2023-08-04
5590922,6100236720,83660688,1,,negative,2023-12-31
3335234,3363683548,43367112,3,app experience,negative,2024-01-31
8789199,8721540965,38902882,2,customer service,positive,2024-07-15
5146498,1712456261,90448312,4,app experience,negative,2023-05-04
2778397,760930025,49756591,3,delivery,neutral,2024-06-22
3066201,5652465358,57523973,3,customer service,negative,2023-07-09
6078994,3580915899,87954926,2,delivery,negative,2023-02-19
6732189,1174382816,773410,1,product quality,negative,2025-01-12
9193816,3200474667,15631726,2,product quality,neutral,2023-12-13
3669283,7474651061,63238941,2,product quality,neutral,2023-05-05
9574407,1892282465,80517784,1,delivery,neutral,2023-06-30
9179536,3859828998,701493,3,app experience,negative,2023-05-01
8328393,2554590672,19482392,1,delivery,positive,2024-02-21
7508312,9667675052,40871915,2,delivery,negative,2024-10-26
1510834,8382437838,46185579,3,delivery,positive,2024-11-07
7129887,6247090607,90038364,1,product quality,negative,2023-10-08
2872886,5004073261,27304827,1,delivery,negative,2024-11-18
6765832,6595898122,67896836,4,app experience,negative,2023-06-07
6716579,9844371682,31527100,5,delivery,negative,2024-03-26
9050152,7198169379,26844216,1,delivery,negative,2024-07-16
5211244,2815855636,38808614,1,product quality,negative,2024-08-18
5220047,6033660622,65618148,3,customer service,neutral,2024-09-27
6100124,7944056454,10729474,3,app experience,positive,2023-07-14
7205542,4354264440,25722990,4,app experience,neutral,2024-03-29
9043754,5623096090,68703613,1,customer service,neutral,2024-03-25
6289100,701856661,11143197,3,delivery,neutral,2025-01-02
3634267,1911276445,73799927,2,app experience,negative,2024-12-24
7974792,9323909987,47990044,4,customer service,neutral,2024-02-24
9414859,1988898073,78157360,3,product quality,negative,2023-03-11
76698,6457671753,51048402,2,product quality,negative,2024-04-21
959459,3556497272,9347990,3,customer service,neutral,2024-10-02
8434097,2182762247,54347213,2,delivery,negative,2024-12-10
5448415,6026842782,75928073,2,product quality,neutral,2024-05-13
4470528,1227108607,69242672,1,product quality,negative,2023-09-21
2629752,9362226645,28428852,5,customer service,negative,2024-03-16
958580,6313785973,28603182,2,app experience,negative,2024-05-21
753793,1297253359,77811864,1,delivery,neutral,2023-12-18
9406171,6138091203,41261495,1,app experience,neutral,2023-10-01
5274905,4770739350,61753272,1,customer service,positive,2024-12-25
4045999,6253838449,19393135,4,customer service,positive,2024-11-25
8644842,1015708455,24153726,3,customer service,negative,2024-08-31
5028805,2201201842,6398761,1,delivery,negative,2023-12-26
6766887,200000051,8632679,5,app experience,neutral,2024-05-05
4711738,409570377,12574626,2,product quality,negative,2024-10-03
835953,5944464513,34095555,2,delivery,positive,2024-01-20
2320395,7064377287,26716400,2,app experience,negative,2023-07-31
8525956,7763036477,26285589,4,customer service,negative,2024-08-18
8087614,7494002152,91382237,3,delivery,neutral,2023-11-13
8218608,692127479,67538982,1,customer service,positive,2023-05-22
3801127,7544245121,87160527,5,delivery,negative,2023-10-16
4174680,4429641190,11562458,1,delivery,negative,2023-07-24
8635005,8093366865,29451600,2,product quality,negative,2024-08-22
7125255,6269075067,81382213,1,product quality,negative,2023-11-22
7305285,4056304110,211163,1,delivery,,2024-01-15
8488480,4447978623,31076002,,,,
9847528,5875285677,62510499,3,customer service,neutral,2023-01-13
2733106,4177774653,23844919,3,delivery,negative,2023-08-28
9730829,502632296,9450435,2,delivery,positive,2024-01-21
9599937,5037688536,49756591,3,delivery,negative,2024-11-11
8774877,6844277478,47577193,4,customer service,negative,2024-10-31
8545346,3368317718,70867736,4,delivery,negative,2023-05-22
9971179,913881994,13251137,5,customer service,negative,2024-02-14
7701161,6445700839,4988545,5,delivery,negative,2024-03-08
247967,101613683,43377076,5,delivery,neutral,2024-07-02
8538732,7094586913,82900175,1,product quality,negative,2024-08-26
3637633,2478557609,58170168,3,app experience,neutral,2023-08-07
1418143,9516720368,97466783,1,product quality,neutral,2023-01-11
8315550,3808010352,23126356,1,delivery,neutral,2023-07-03
9905886,7921886899,11143197,5,customer service,negative,2023-06-06
5505533,6818712547,66655397,2,app experience,positive,2023-09-05
4170052,4538204462,35812567,4,customer service,neutral,2024-01-20
2618931,2008331630,36833857,1,product quality,negative,2023-10-12
9925798,3901338038,63238941,1,delivery,neutral,2023-04-16
7331564,1483786406,63451391,3,customer service,,2023-10-30
4308893,5022936426,73377004,2,product quality,negative,2023-11-22
6916189,5470875365,55042740,4,app experience,positive,2023-10-25
7799885,7144611408,33280073,2,product quality,negative,2024-06-12
2509633,9411421675,61226563,1,delivery,negative,2024-06-09
1577470,7315949343,14458150,2,delivery,negative,2025-03-07
32434,9430475133,24621386,2,delivery,negative,2023-05-08
459934,3062145702,24821281,2,delivery,neutral,2023-04-13
3360819,6500458984,35912599,1,product quality,negative,2024-04-26
3097656,7429306851,62541176,2,customer service,neutral,2024-10-01
5356218,2687236003,83588803,4,delivery,neutral,2024-06-30
1795894,1885906938,13455530,3,product quality,negative,2024-05-18
292488,9949334146,73363613,2,customer service,positive,2023-03-31
9608612,2555454584,19182548,3,delivery,positive,2024-06-20
6397203,2503209946,26844216,1,app experience,neutral,2024-10-17
2936594,2329563439,78157360,1,product quality,negative,2024-06-16
8748002,1041536174,93018527,,,,
4811909,6631188689,8361353,3,delivery,neutral,2024-08-28
8963236,9300178512,26936578,5,customer service,positive,2024-03-01
7875906,1086881691,77035814,5,app experience,neutral,2023-09-27
694806,8008880980,57505804,2,delivery,positive,2023-10-28
502958,2417680703,30823988,4,customer service,negative,2023-12-05
1401262,1117730990,96640716,2,customer service,neutral,2025-02-04
9250547,1678557345,49136375,4,delivery,negative,2024-04-22
6116789,4505129824,17341194,3,customer service,negative,2023-08-04
9800229,8737295686,69749541,2,customer service,positive,2024-02-19
7669412,7997347191,31813,2,customer service,negative,2024-01-04
589797,1930645698,35554129,3,delivery,negative,2023-04-17
