order_id,delivery_partner_id,distance_km
6231311270,73322,2.36
4629648516,49643,3.88
2706229594,67428,2.68
6814009039,37668,2.81
5604135912,99733,4.07
766789724,52639,4.78
2727595593,26761,2.12
9887978407,37910,3.41
6825742544,41291,2.29
7081192087,78479,3.33
3185620074,72222,0.78
7162086351,37358,4.8
5504768409,1897,2.52
6721093047,3594,3.41
1134990529,85089,1.03
4632975114,91950,2.98
1471897083,98410,1.87
6081974624,91286,3.24
806680874,50897,4.24
8213018419,97345,3.04
4610876894,59869,3.28
9116180240,31849,0.76
8916648395,76482,0.83
3626990751,41338,4.28
2544173358,24026,2.73
3654075570,5013,0.87
9846277624,5141,1.77
8600159148,24508,4.14
9184012674,88446,4.54
5842678913,49657,0.96
6284066457,72455,3.83
957188879,55306,3.09
2027766693,39827,3.14
5201172375,15287,4.14
5211206337,52881,0.57
519985157,97130,1.66
2599819074,78812,1.73
6564176767,37269,2.44
5969684091,47179,2.85
8152246475,36583,3.93
1954493018,17378,3.59
3695589383,6351,3.03
6340807810,60222,3.6
8029845822,87260,1.39
8208755570,56067,1.96
9622488249,8679,2.03
5410788959,43525,4.98
7087374685,80305,1.4
1469556300,47985,3.95
864290652,28456,3.72
3052167498,38263,2.7
8370088792,18197,3.75
8955500595,25552,1.61
6946637946,5892,3.18
5461546808,27664,3.96
9921425481,85617,1.61
3583323379,94205,3.22
3427534518,75483,2.85
9997994965,28092,0.99
5015358514,65069,2.09
5769065545,46466,1.96
4062815570,54881,0.65
39405769,6878,1.11
9553518696,82335,2.27
8023712979,37477,4.56
1111747100,11420,3.55
3598180305,8123,2.58
8171660349,78974,4.39
3644704128,83363,3.11
1254907139,44092,2.51
9810593187,15180,3.03
3205629870,79493,4.07
8608459871,62412,1.29
2730458449,9689,3.83
2807397566,2121,1.89
7217535512,61549,3.07
3321951407,79598,1.88
7189146676,60018,3.05
5601251774,14314,2.84
8884350133,249,1.92
8168306307,51445,1.74
7689275881,65098,3.23
6593510732,32589,2.46
3066405445,11326,0.84
5319633841,41929,4.16
1113665104,96538,4.89
8436983782,97548,3.44
1958942711,64613,1.78
6485627928,36234,3.92
8147959428,66010,3.8
3697060283,73189,4.58
2039437258,74030,0.88
7655293952,14565,3.51
39791095,41559,2.49
8071046067,48240,1.4
2656326203,76228,0.79
2366866840,87681,4.8
8227348656,44555,3.75
3917024194,47124,1.01
3101265,20246,2.45
9907835880,66363,4.11
3396210655,46263,1.68
3000018472,63482,1.01
7166339556,79368,2.77
2194351161,55557,1.37
3224986973,24389,4.65
6882280967,56116,1.14
8556188247,41435,1.67
5236345617,34945,2.36
5153146875,65057,1.68
2011151353,53602,0.68
9880145668,94777,1.06
2724264210,6735,0.99
871734663,57171,2.48
3883638432,42306,4.79
1282422181,1443,5
4500802008,74327,3.62
8209715885,94880,0.92
9391482926,36274,3.18
7217765772,12036,2.28
7848556658,34490,1.08
9000851345,86432,0.99
3019634875,76065,2.89
7013612817,74574,1.84
59461109,48662,2.72
740245864,17264,4.55
8432648823,91242,2.06
5863164527,26359,2.68
8615999186,77204,3.65
1743268828,78986,2.31
5475369740,16243,1.31
6520584496,79790,1.73
3854394048,83316,3.36
4105779656,41188,2.08
5960266785,88310,1.36
7380998329,14278,0.83
460625201,34818,1.35
5442705208,53708,1.6
643302284,92172,3.99
6141016209,66040,2.59
4058658914,15833,3.1
4731454539,57976,3.91
148408710,15102,0.87
3263142674,63585,4.24
9591201821,87917,3.17
2227944524,30179,3.4
2307375554,73572,4.24
8521887524,77426,2.3
3298709387,86131,0.63
8608686211,95050,2.83
5125482761,85795,3.58
7388146343,94498,4.5
7064723322,94412,3.82
1766291529,27514,1.2
8183491568,48175,3.15
6419111681,66008,1.04
9193945481,44100,3.22
3937750618,76499,3.91
2056682923,32053,0.58
7229998672,32978,2.12
7028582657,88805,4.92
1732091066,91109,1.34
9389363975,56285,2.13
9477050930,29995,3.92
6808771388,8970,1.22
7616458551,92475,2.18
2784959025,86825,4.77
2716611235,66366,4.56
3797871396,59554,1.81
5895445193,40476,4.33
5281640953,76660,1.51
9006387145,32558,1.29
2015702046,63937,4.66
9260334793,38060,3.82
5912752928,26396,2.49
7691723645,28979,3
9166904790,37462,1.4
1668797251,14539,0.7
3350348511,64424,4.47
2475154947,5307,1.6
1348544692,36408,1.33
6770208707,86742,1.38
9500356395,1348,4.79
6280233997,52738,4.5
935645101,22930,0.92
3492077995,11413,3.16
6971044672,4558,4.35
9417710958,8300,4.22
114851727,8766,0.87
7521503340,38651,2.73
7709878408,24294,4.39
7941755463,821,2.94
4540271027,7176,1.86
8022168472,42469,2.58
3808358945,14986,2.67
5112444865,2692,2.02
9965551056,98962,2.4
7695708103,87812,4.44
7022728237,81122,3.91
2062715135,43272,1.17
3287815959,42829,2.8
9015471552,72941,1.88
1595123446,25599,2.34
4888577440,1050,1.06
9039053330,93032,3.5
3091360904,32085,4.04
6821938492,78087,0.96
4553785640,48308,4.56
4005611015,10416,2.77
8480910658,38062,2.11
1922667245,44104,4.19
379758677,53840,3.84
4903380842,76089,0.86
9244122658,24492,1.9
5054410467,48965,1.76
9877212995,52198,3.48
8375236356,8079,4.38
2652063230,55939,0.7
7258243894,15896,4.18
5980648426,76780,4.67
365104159,42058,1.41
7038005775,77255,2.96
1456792223,9753,3.65
6673964264,33183,2.02
5780280518,82210,3.34
6220137166,307,4.63
2615887425,32500,2.09
5610987488,51046,0.85
6038240765,66705,3.29
5004974422,85319,1.63
2349863203,76889,4.83
9487956261,23324,3.23
7169945062,62218,4.36
5393866026,23975,2.3
7266772806,19227,1.4
2411227007,63131,2.53
960728650,42554,3.51
2326500581,53100,3.58
9489310879,13348,1.32
2341242955,6285,3.34
1023485121,74337,1.34
9742218709,4129,4.99
9039933820,11046,4.88
1391881327,48329,3.69
3360648053,10234,2.52
9758418980,77182,3.4
9859459525,319,3.56
6924226309,6964,3.61
7672052920,30194,3.15
4597359399,5286,2.78
665402174,77757,1.18
3986082657,55010,1.35
4275746826,59737,4.92
525864604,60733,1.2
4473658819,14104,1.81
8824559505,56907,4.12
1824646473,88937,1.7
776389097,75111,1.62
4908634706,13171,0.69
3516204561,1455,1.81
9510792757,28724,4.93
3504903228,90336,1.84
3438202422,94413,4.09
3007616042,42230,3.57
4656199468,68579,4.72
6994560237,76628,2.4
8442552565,27187,2.62
414299117,13455,4.8
8146956033,56350,4.86
7919748594,23133,0.52
7834171020,97901,2.87
3735968672,57850,0.62
3864051985,95883,2.43
8299074079,16269,1.16
891333736,92557,3.22
2874220576,57749,1.12
6375536946,94134,2.02
1966054573,87453,1.59
1565942558,92722,0.64
4624281313,30435,4.96
6884010758,63064,4.26
4351744653,45994,2.14
8698000932,22719,4.43
3844380421,52805,3.3
7105842598,1898,1.96
8993722297,53094,3.27
2929439019,75818,3.2
1661854320,19933,3.68
3082165628,30186,1.08
1745045814,4796,2.81
813387880,92699,2.58
8189879400,89826,1.83
8465045467,34692,1.16
9232350528,22738,1.07
1728666371,77801,1.6
6131815766,34359,1.64
6438773635,188,1.85
6912676966,15416,1.08
2840314717,56917,1.91
9508359721,85036,1.58
2244679313,2273,3.56
9407544177,59002,4.1
2528398796,58075,2.63
9464988762,64401,3.68
6373867899,71865,2.39
4028185110,30697,1.16
9717018638,78169,4.44
4898477588,11074,2.11
4723165081,60832,3.61
2845954128,64804,1.05
23158044,66644,2.64
1486548042,74963,2.73
708351411,21614,1.91
5512110908,31823,1.88
2295441899,21929,3.92
4867173151,40357,2.7
4635037652,80201,0.93
2209259378,91054,1.92
4079286483,29223,4.18
9506078962,82546,0.51
6894691072,13462,2.36
4481256065,34584,0.53
5050919809,7758,4.41
1328085383,73436,3.29
5382246981,18853,2.17
5647827263,69561,3.35
9244268951,85934,3
6217777735,29335,1.22
3682639473,98463,4.65
3859331666,83436,3.85
7971689217,36735,2.44
6822492679,70308,3.19
7211194993,79267,1.51
461485679,88187,1.16
3209732414,55281,4.14
6537694730,46287,2.1
7653097776,52927,3.65
4928556641,49069,4.28
5905518100,87502,3.99
8337948336,61806,3.64
8814435884,19344,0.75
6645415772,80224,4.61
5274039950,77082,2.99
7404052550,19555,3.25
8179058864,98021,2.59
5195997912,54621,2.91
3320194259,18826,3.85
8185684967,39742,2.05
2324568019,84177,3.72
3522645150,24179,1.57
4510488834,88472,1.56
9433427403,44148,4.98
8065436106,75168,4.51
846586265,8377,2.63
4337013612,14243,2.79
8916023990,91553,1.31
6018805430,39582,4.16
2676353168,61764,3.6
1069724600,27884,2.23
5503476312,28852,2.89
4439677910,84746,1.59
8045361592,3274,4.06
1873731593,82405,4.21
1126011099,7013,0.92
4100626744,30255,4.16
8616880376,3557,2.86
1427911940,321,2.28
4416398885,89868,1.05
2584579895,40539,2.26
7770651576,65051,4.1
3705985582,64445,2.11
5160295213,99136,2.45
4374285559,77397,2.49
9096638812,82494,2.07
2888179397,21483,1.89
3387165389,5218,2.13
1925647539,74222,1.39
6160848562,3350,3.71
2343495895,92896,2.17
8812220964,67129,3.5
8640364495,26749,3.03
4610687284,4338,4.69
189431942,73313,4.37
1746826454,85938,0.64
948345459,89820,1.25
9959881029,36005,0.93
621213006,42600,1.61
1772464528,47913,2.23
7732863862,10377,3.32
3064828239,46175,4.66
6363526452,870,2.76
6988011282,63272,3.17
8523250818,69177,1.28
5595210484,82974,2.21
1461081366,36779,3.78
4922364507,69143,2.96
6597871211,42842,2.44
2719816862,89017,2.7
9830788650,26304,4.22
140980199,72398,1.97
7595842583,3254,1.8
2390228992,70541,4.68
8178738469,89094,4.95
9964671001,5380,1.4
1258689954,51547,2.97
4647158015,93276,1.02
2382974038,81484,3.41
3663827875,25542,2.92
6501113916,30138,3.28
3300719369,14792,4.37
3239722852,63051,0.68
6694899030,72101,1.64
992895707,95191,4.39
8432150432,4319,4.15
6220520171,82788,0.95
735608722,4090,2.64
7303161073,80732,3.14
9783380107,37808,1.55
3835886077,58336,1.06
8140652447,16128,4.81
6412390967,19522,3.04
6688575911,28472,3.47
3890111511,51181,3.55
5145256852,60056,4.37
7375057413,80419,4.64
3047491006,3770,0.69
7715738110,78052,0.64
6191554160,17582,4.32
896919031,61896,3.17
1535818185,11471,3.44
4428830794,1874,4.36
3610035622,94062,2.96
8674445072,98361,1.92
9623704312,5220,0.75
7786002894,99820,2.8
3264409553,61878,4.86
7736534043,83856,4.36
5936596117,1771,2.78
1980087245,98576,3.77
8861557989,38818,3.9
6702391437,44685,1.73
6385452188,84550,4.06
8813216380,388,2.93
5563712992,8510,4.23
966468552,64064,2.29
4368529506,98277,1.15
3777009463,36810,3.36
3560912801,16585,2.69
1741224538,28254,1.04
4579251445,63271,2.51
3438127101,80040,2.44
9741958794,4642,1.52
882082341,64310,2.1
3629321763,93253,0.84
888938572,28461,4.8
5263181887,28643,1.24
7071557807,70989,4.81
6888804296,27520,3.51
814182718,18293,1.14
3513524740,96517,3.09
1234169434,73458,2.23
2577990012,81801,3.35
8446065263,38584,1.74
4220970302,93466,1.84
5712516128,41787,3.96
807167715,15159,2.07
213972345,5515,2.86
1013762407,89281,2.11
5234194751,47252,1.42
1389077693,1965,3
1895143216,68226,4.21
3667250123,34707,2.28
6430529802,72291,2.39
4856277700,85395,2.92
1492403962,88981,1.18
4348167632,62399,2.38
3682471195,94268,4.09
6888837939,18096,1.99
2278004109,72611,0.76
7471013149,21505,2.74
755745232,25231,1.87
2963187161,20323,2.14
3980591844,16450,4.88
9960808976,27708,4.17
8740552000,40753,1.82
9230099449,45467,3.75
4277432248,33604,4.78
3624765984,26888,2.89
8533110341,45197,1.21
5036664068,54985,1.44
9989636336,91946,4.86
2843642858,39226,1.92
7510849424,35153,3.62
8744806310,19395,2.89
7605774154,78836,4.44
6904233594,24070,1.53
6371336060,17953,2.4
8137624530,85372,4.67
9131474241,7186,2.16
7413772322,77018,3.33
9400852015,92978,4.72
4867437863,48327,2.82
4219458877,45483,3.86
35135941,64624,3.09
4754258275,81493,0.79
9195687538,17689,0.63
344554037,53784,2.49
7503255456,31307,1.57
5903638531,30906,0.73
1670694517,54015,1.62
2369121788,509,4.9
6012082951,9667,2.52
3675914158,57846,1.98
1396605672,87368,3.09
4260996213,14963,1.23
4749534376,33915,4.34
6095091385,58226,3.14
1131338162,72596,3.25
6100236720,91266,2.93
3363683548,93499,1.2
8721540965,67650,4.87
1712456261,26493,4.91
760930025,62735,3.35
5652465358,54033,0.59
3580915899,64163,2.33
1174382816,82185,1.42
3200474667,16148,0.98
7474651061,94198,2.11
1892282465,2804,3.49
3859828998,39119,0.78
2554590672,36934,2.42
9667675052,94350,3.23
8382437838,84984,3.02
6247090607,96576,3.76
5004073261,62540,0.86
6595898122,99156,2.95
9844371682,70915,3.43
7198169379,92952,2.25
2815855636,6074,1.93
6033660622,82054,3.74
7944056454,83225,4.19
4354264440,3704,4.26
5623096090,13931,0.9
701856661,15464,3.71
1911276445,18487,2.99
9323909987,7906,0.6
1988898073,21707,1.17
6457671753,50589,1.96
3556497272,79803,4.09
2182762247,8763,2.61
6026842782,57323,1.19
1227108607,36907,3.36
9362226645,29024,3.5
6313785973,34181,1.22
1297253359,20964,3.5
6138091203,27226,4.3
4770739350,96604,3.34
6253838449,92207,1.37
1015708455,35032,2.74
2201201842,7484,1.61
200000051,58741,4.86
409570377,6848,3.53
5944464513,80133,4.49
7064377287,30746,3.87
7763036477,11382,2.35
7494002152,12465,4.81
692127479,59887,3.54
7544245121,48705,0.74
4429641190,56195,3.43
8093366865,55773,1.97
6269075067,40584,3.95
4056304110,32614,1.37
4447978623,26809,4.74
5875285677,55480,1.55
4177774653,8589,3.63
502632296,67946,4.42
5037688536,166,3.96
6844277478,29959,4.59
3368317718,96055,4.71
913881994,98626,4.43
6445700839,94758,1.13
101613683,59292,4.08
7094586913,74282,4.54
2478557609,53936,1.9
9516720368,46734,3.37
3808010352,50711,1.51
7921886899,97509,3.69
6818712547,65099,2.26
4538204462,4874,2.06
2008331630,19684,4.14
3901338038,93090,3.21
1483786406,99066,3.36
5022936426,86251,3.99
5470875365,79541,0.75
7144611408,55520,4.62
9411421675,51778,4.6
7315949343,72063,4.42
9430475133,41262,3.39
3062145702,8248,2.9
6500458984,90658,1.2
7429306851,96651,0.79
2687236003,93868,0.84
1885906938,39994,2.84
9949334146,58811,2.71
2555454584,50763,1.85
2503209946,13371,1.66
2329563439,52741,2.91
1041536174,60201,0.92
6631188689,24043,2.62
9300178512,73376,0.65
1086881691,6106,3.75
8008880980,65111,2.88
2417680703,41668,2.42
1117730990,19991,2.09
1678557345,20447,2.56
4505129824,81297,1.09
8737295686,61898,2.36
7997347191,11517,3.99
1930645698,82675,1.16
5393373590,48267,1.59
5851854765,71230,0.88
3765179520,99605,0.53
683969424,88789,2.51
8459624382,87672,1.98
7110044004,30128,4.19
4302375314,63810,2.12
1245307588,89554,4.48
3876260101,39494,4.2
3162263618,48838,1.43
655792395,74441,1.93
7624743284,67656,4.86
4783962671,12164,0.99
7166787473,13336,0.73
9395228070,82773,1.83
902157975,86411,0.52
6947741744,54437,4.47
4788498083,64522,3.6
8070127087,46786,1.53
5191429552,99889,2.72
5220651138,9937,3.51
2758734705,30040,4.23
2907887532,83016,2
7388846009,51360,4.8
2606843929,15405,2.29
5637567433,53431,0.67
8838095431,61209,1.88
1564649286,16991,2.69
4098166849,93376,2.17
8091143423,71870,3.33
3024045336,158,4.13
6152984028,47844,0.7
3450790653,5694,4.66
8028917900,56483,0.82
7781884407,63528,1.27
3483689828,95069,0.78
8341286014,60030,3.84
7936106887,4033,2.79
2247354978,56703,1.17
5347701114,49960,3.07
7846068436,60910,1.5
9893439302,2306,2.83
4160816433,34874,3.24
6000890622,29998,0.96
7317676958,61886,1.65
8620144614,95461,1.46
3940758882,46910,0.51
5216555041,72142,1.25
5144793312,46815,1.8
7241413847,93156,0.88
3567610983,20825,3.18
16878685,52442,2.47
951657166,14551,3.88
4189022307,89735,4.08
7378521428,2580,1.29
6266311709,82516,2
7985347262,55202,4.89
992764262,15917,1.79
3080291353,11812,3.38
5532188237,12596,2.31
6814658453,75027,1.31
4861499558,50307,0.96
2521042570,91832,2.94
5217781278,73513,1.31
8006034379,34026,4.61
7380913411,31462,4.7
7706841114,121,3.81
1561779937,35802,2.47
7196559586,89036,1.98
2359961993,53176,4.6
243819964,42120,2.06
4806735178,52673,2.31
9198762300,52504,3.76
1105231941,38404,4.87
5533955218,61605,2.46
5130246751,23663,1.46
4528445001,31379,1.2
9503959018,40645,3.66
4107052604,32714,3.94
5578822558,79766,4
5506634472,37774,3.52
4112426763,17291,1.61
7157334145,10121,4.72
8423458672,59255,4.24
3011683470,2265,4.3
1884947290,96167,3.5
558163882,43299,1.63
824869105,50457,3.7
4193492511,10949,2.92
120996684,86475,0.68
2531932780,4665,4.93
8095547865,14451,3.05
6894204435,48874,3.58
9514917126,51089,2.87
9329665908,64268,2.69
1435406360,25991,2.11
3460843508,89605,3.59
4762084133,50374,1.36
3884862300,38680,2.84
1990946411,16925,2.44
5054937065,24647,1.77
9431652023,53366,1.86
2268736598,8883,1.89
2793638565,7507,4.78
4168839407,45033,3.25
7406514357,66093,1.79
6087916798,10351,4.46
4319962076,66984,1.55
3904134741,4829,1.25
3770123374,86645,0.56
4494390731,10118,4.06
6109777696,12387,3.5
1401372388,18081,0.72
4283973398,86156,1.41
3261847147,86297,4.8
3153811191,69044,4.63
2639216409,17836,4.66
5948575331,53387,1.46
7792925364,8734,0.56
7286478750,35322,3.24
9776505630,66941,4.39
4527342708,81841,2.49
1124359689,42724,4.52
3717458742,97637,2.14
283675535,3175,2.89
6039353394,39607,2.52
6735917931,99298,4.98
5155256671,8227,2.26
3984108726,63676,4.62
2491374111,43388,2.18
2043371805,5098,2.07
9657782153,14419,4.77
9237289778,10352,3.13
8917116859,29174,3.89
720578658,67720,1.2
9122210530,81385,3.74
3540524256,39511,0.88
1909520255,16469,4.88
8022279737,7643,1.02
7381549355,28416,4.76
3998829973,88976,3.21
2895464675,13097,4.48
3971098657,84093,1.28
5278249111,22996,0.51
9810576443,51602,4.19
4128844410,17809,2.47
6103869123,60764,3.31
6595041423,53964,3.32
3991011923,4543,4.32
5275440923,95040,4.23
6468633344,67358,4.28
9992859795,47148,1.55
7518488485,69310,4.45
9746950023,50913,2.54
2721433550,99958,3.28
6131680348,11536,1.27
2281544500,65040,1.53
4283802879,22353,0.56
8621732366,87688,2.97
3797679856,81944,4.15
8532100929,84664,1.36
2973976544,71497,0.65
814260962,23195,3.56
9411848231,44999,2.38
6637284724,30833,3.05
6497594124,96186,2.57
7213146086,68499,3.21
5110274761,17677,2.01
1112110363,50590,2.43
1209202931,32217,4.29
6384745391,65142,3.35
3367452972,6565,3.62
2317597587,30057,4.65
2254884198,62821,3.67
679196318,77111,2.17
2185319815,43571,4.84
5965281449,26992,2.03
8616726869,13100,3.04
4786027510,27204,1.63
4910445344,18682,3.9
7629577899,524,4.06
4769055037,18445,1.95
8476029654,52921,1.46
7809866112,3022,1.63
5453896364,24588,3.73
9080432189,42351,2.76
3079758919,27064,0.68
4076039325,79127,2.5
9239241275,48917,3.42
4864829217,25765,3.51
5108704843,75292,1.51
8049805410,61504,2.86
4711642504,89819,2.72
8952094523,83322,2.81
4285784267,54001,4.13
7494670835,184,1.24
7667090453,96187,3.63
2193572534,23297,1.4
5357089776,33831,2.27
1191016829,31384,2.36
549484032,60679,4.35
8164076900,63901,4.54
7136165651,68514,1.49
5368349643,33226,4.54
6965901435,60857,0.86
6687307827,71891,3.74
475294138,59790,1.52
9047534059,59606,4.65
2807487047,72837,3.8
5840148195,61116,3.64
3758135932,62277,3.72
1978476136,70123,1.43
423648434,86520,0.82
7201868330,80726,1.86
9710106935,84964,1.71
4432235479,28012,4.67
6951956244,24830,2.61
378485826,58783,1.95
8982211913,42083,2.32
6487868576,16376,4.82
2973502797,9894,2.06
4105022903,9294,3.99
3668828731,65268,0.97
8644734267,12535,4.4
3757871565,59600,1.19
5770510806,62246,1.72
4514836077,68618,1.31
5927852227,45911,0.57
350719542,14338,3.02
868288823,72354,1.4
7199670826,81311,3.65
3091948113,22775,3.86
5793742966,17016,0.78
7347109009,50972,3.04
7078912146,96685,4.11
2480856222,46682,0.56
281421547,20137,1.58
5226963306,85138,4.02
7316642056,69898,2.16
8997415290,47066,2.44
6737025662,59670,3.17
8395290763,51846,0.99
7261119579,35731,0.96
9938037878,48074,4.26
7154987905,19693,2.82
3605534244,94641,1.16
5626601040,79158,4.46
2577064886,98272,3.15
2561362173,26727,1.8
2793120553,7048,4.94
4476563699,60652,4.52
1580021952,42125,2.93
7263454149,73299,0.97
4371924002,24078,1.67
2955277471,59573,4.24
9445490338,66940,4.49
2668915104,19287,1.88
1045621584,28894,0.92
4550545705,39869,1.82
3373390154,42345,4.51
5142985961,19720,2.28
649220272,7867,1.58
5023958886,75426,0.74
9993542681,73532,4.21
4380367305,45530,3.66
3626113485,17386,3.77
4399099668,36414,1.42
3760880745,97705,2.14
1803155516,16338,2.72
4413782983,94774,1.37
6766424456,10642,3.12
8701531535,84395,3.77
3961971562,66728,3.58
1337510774,37353,0.76
8859147707,40674,1.12
5850669672,78930,3.37
1183906926,37000,1.57
6277509652,71254,2.61
72748189,69743,1.64
3164922639,64606,0.86
1768504415,59784,3.46
8173155169,69738,2.26
6164820061,90461,0.58
768283559,97341,0.81
5091744424,98123,2.34
932482893,4554,2.93
4588148640,95857,4.87
8120457107,20374,4.84
6107471725,1329,3.63
7001417958,97157,3.14
7983443604,86341,4.46
3057907418,51671,0.84
3312147996,12618,2.1
6822269883,51677,1.99
5004539711,91697,3.8
2426015858,62295,0.75
4415332793,23596,0.56
1256813796,67012,1.78
633633688,41759,0.56
8311814996,15205,1.32
1441735184,50605,2.86
1525742840,32237,3.19
1947080315,61905,4.8
5682081545,45875,3.82
8100817128,91888,4.58
6051792089,59903,4.95
1158173915,58366,2.95
266072469,15434,1.84
2529883737,39897,2.12
9090089969,84901,1.53
7102272749,19086,1.68
4948925080,74253,3.58
9463013186,11867,4.55
5581013292,54572,0.55
7009619835,83314,1.39
9177283950,76531,3.56
9359187866,2758,4.37
1524480475,95253,3.15
3829990099,51048,0.58
1058609445,24272,4.14
1022764286,16048,0.55
1913299658,36708,2.28
5305443623,17051,1.82
4074369199,30054,2.09
9966404015,89111,1.18
3192917514,10976,2.35
1256718210,45443,3.15
6067839426,82492,2.57
2254923956,71496,0.52
7367673526,22866,1.77
9467422683,23501,2.96
819853692,46537,2.08
3070834475,15125,0.72
3620552357,26110,3.16
5938542755,91330,3.7
9315535975,62494,1.92
3547873471,10442,2.93
6546999829,90775,4.74
9039495201,92126,1.48
99708985,8566,3.32
6312811061,59483,1.32
3915885220,75178,1.53
6654736751,61095,2.57
841915361,25472,4.98
2543233800,76752,4.12
5271947935,70987,2.41
6339554317,28470,4.17
1840475676,92449,4.68
6812031667,20307,3.86
3031698482,43787,0.57
7902025520,96782,3.29
1969446314,93399,4.35
9949497098,92577,0.98
4572338018,11129,1.84
2964153358,60394,1.46
7642038633,99317,4.66
8208980848,53453,3.18
3343789681,53744,3.43
9478305481,33984,0.51
3475260976,37563,4.22
3665443705,33503,1.7
673592541,48217,3.39
8074949320,81625,2.17
8056021378,67163,1.29
2331582000,12171,1.51
5844776722,57666,2.1
8426465860,59023,4.2
9057555029,70770,2.9
2210486526,78433,3.8
6421432903,36013,2.92
3562901354,30335,4.33
8194268842,31210,0.7
7524467684,41508,0.79
1254195766,20073,1.55
6476646153,42014,1.3
8278568103,77200,2.32
8589621333,21113,0.97
8531683720,45775,3.67
327291657,95819,3.94
6159164139,28967,2.49
8029863164,94072,3.57
9387824629,92156,2.16
3289836195,76199,3.3
5001931575,22159,0.79
7258292820,51026,4.06
4924862857,41365,0.93
8666314034,50429,2.06
6775326324,59090,2.08
6092636899,73041,1.85
4115558056,20348,4.64
2352136184,27659,3.87
1706445141,73737,3.29
9000165912,50130,0.75
7457305850,28367,0.78
9685973820,22198,4.87
168067196,42592,2.65
6105240201,59775,2.23
1888247163,77605,1.35
7145162326,64500,4.58
7611231659,1857,3.53
4508784747,45529,2.15
2567590825,2575,1.04
9255982861,75663,3.98
4102063254,14319,3.26
7373931740,4116,2.53
5682816404,14009,2.61
544018743,23075,3.05
3292929952,65834,3.13
9144790321,32954,1.54
9075991438,58668,2.31
3634813810,73783,4.53
8250406975,64277,4.77
5877618756,23099,3.29
2419292139,21081,4.34
9547123332,86656,1.9
6968636396,60048,4.28
5247557644,72372,4.88
7731193394,10460,2.35
6048321120,48142,4.49
8494582006,29476,1.97
5600781757,96115,4.6
495091707,99245,4.94
3239613823,91047,3.19
3643352219,94768,4.43
2051599638,97807,1.59
3514859549,33736,3.69
3907599008,68561,0.79
1534993603,97084,1.96
8980701254,94420,3.18
6695408903,37440,1.18
3268455899,19152,1.82
7809161755,84449,4.72
8873697539,41581,1.04
8603941640,20405,4.57
8308184279,64196,2.24
7572826287,74511,0.87
7478396641,37146,3.92
3569283921,26141,3.68
9947619677,65941,2.12
5396237918,49918,4.88
455878765,6556,1.66
2079195080,84399,2.75
6104211214,5923,2.14
9442939134,44610,0.71
3317293496,42288,0.98
8243326501,24700,2.33
4109483569,22588,4.29
5390352336,17564,1.24
2581584982,92740,2.11
1668737869,21499,0.92
5046906329,55251,3.21
2536833157,29809,1.72
9176170352,64871,3.69
833930925,71285,0.69
8515226099,86830,1.59
2023020278,3627,2.68
2840526544,3957,3.86
7267422945,24170,1.87
9400777426,22677,4.32
3298603544,64773,1.48
4479973293,76853,4
356236208,89331,4.65
6699845542,79038,1.39
3106057977,21621,1.82
1905367587,6217,4.47
169590729,45869,3.47
9820743709,57086,0.96
6605882211,39274,2.51
9517765444,20603,1.26
7766311749,54135,1.39
742238239,59655,2.94
3146141485,19370,1.05
6633702824,32567,3.5
5033749011,78614,2.88
4009496217,19960,1.98
4284473821,70335,2.84
8860588793,44421,4.93
5305428485,48428,2.59
676278878,11530,4.7
9459854097,52270,3.36
3895596621,53909,3.75
7750915110,96593,3.28
5173951989,62728,4.74
6388954643,46446,1.85
5819387689,54590,3.89
4184037584,44659,2.1
9525140554,52570,0.89
1617927874,46223,3.25
1543944105,21539,2.99
341580530,43564,3.77
5133661902,36138,3.39
4557328309,27324,2.79
4479421205,78302,1.59
5740294639,3587,4.38
8114060961,27873,0.63
5744553133,78378,0.73
5029893308,23973,0.97
9663384689,60561,1.58
7919240958,65015,2.6
5211751826,73273,0.53
8713129069,3028,2.31
1407304162,56660,3.65
3793875046,14372,0.63
4903700958,68302,0.67
1989547877,96259,3.76
9584857115,24203,4.52
7236760938,61643,4.05
4346903287,5643,4.95
6353755071,15507,1.21
89194627,37946,4.59
544919267,96790,4.42
6665075012,3646,2.06
4461389660,23681,2.74
8789328634,34277,1.44
147066568,86173,1.2
6712947216,3996,4.42
4731158560,59602,0.81
6228958238,83846,1.54
8006440384,46105,4.43
7330672658,69442,3.67
1766200974,56216,3.37
2878422829,87135,2.59
5862535621,82460,4.02
3781134163,89523,1.54
7835720444,69804,1.34
1952343673,23019,1.52
9406096007,84186,1.42
1136528533,99968,1.81
9137126466,42265,1.67
1495517558,4039,4.82
1643011737,83118,3.49
4067366774,78609,3.55
1683118802,76106,1.25
5770514189,50789,4.07
9612669334,77039,4.07
3262295808,22950,2.17
1593291198,98452,1.94
5327721432,45092,4.03
4879497185,29418,2.7
6883107728,55685,2.99
1643246998,33474,2.96
913309291,77500,2.56
8298829689,85725,1.55
7155488252,56349,2.56
8316192789,93941,1.87
3589756658,10246,3.7
8371900149,37141,0.62
6659686612,14050,3.11
2937676500,91316,3.16
9908301442,50218,1.18
3325049330,70928,0.78
2330986566,80888,1.59
1495975802,91194,4.25
4207249029,29507,1.5
1150143976,17949,4.19
8443390148,67582,3.62
